tʉ́ɑ́ngə̀',tuuaf2ngeu1_g,.mp3
tʉ́ɑ́ngwè',tuuaf2ngwe1_g,.mp3
tʉ́ɑ́nkālɑ̄,tuuaf2nka3tlaf3,.mp3
tʉ́ɑ́nkātlɑ̄,tuuaf2nka3tlaf3,.mp3
tʉ́ɑ́nshì,tuuaf2nshi1,.mp3
tʉ́ɑ́nshù,tuuaf2nshu1,.mp3
tʉ̄ɑ̄nshù,tuuaf3nshu1,.mp3
tùàntēē,tua1ntee3,.mp3
tʉ́ɑ́nthʉ̄,tuuaf2nthuu3,.mp3
tʉ̄ɑ̄nthʉ̄,tuuaf3nthuu3,.mp3
tʉ́ɑ́pō,tuuaf2po3,.mp3
tʉ̄ɑ̄sīē,tuuaf3sie3,.mp3
tʉ́ɑ́zɑ̄h,tuuaf2zaf3h,.mp3
tʉ̄ɑ̄zɑ̄h,tuuaf3zaf3h,.mp3
tʉ́ɑ́zə̄h,tuuaf2zeu3h,.mp3
tʉ̄ɑ̄zə̄h,tuuaf3zeu3h,.mp3
túfàt,tu2fa1t,.mp3
túfhù,tu2fhu1,.mp3
túfì,tu2fi1,.mp3
túfìè,tu2fie1,.mp3
túfù,tu2fu1,.mp3
túfʉ̀,tu2fuu1,.mp3
túkǎknɑ̄h,tu2ka7knaf3h,.mp3
túkǎknə̄h,tu2ka7kneu3h,.mp3
túkɑ̌knə̄h,tu2ka7kneu3h,.mp3
túkhù,tu2khu1,.mp3
túkòb,tu2ko1b,.mp3
túkòp,tu2ko1p,.mp3
tūkwēn,tu3kwe3n,.mp3
tūkwéndʉ̄ɑ̄,tu3kwe2nduuaf3,.mp3
túlōh,tu2lo3h,.mp3
túmā',tu2ma3_g,.mp3
tūmbhì,tu3mbhi1,.mp3
túmfɑ̀',tu2mfaf1_g,.mp3
túmōh,tu2mo3h,.mp3
túnā,tu2na3,.mp3
túndhī,tu2ndhi3,.mp3
túnkə̀ə̀,tu2nkeu11,.mp3
túnù,tu2nu1,.mp3
tūpō,tu3po3,.mp3
tūpōcìcàh,tu3po3_ci1ca1h,.mp3
tūpókwā',tu3po2kwa3_g,.mp3
tūpōndɑ̀'sì,tu3po3ndaf1_gsi1,.mp3
tūpōndābɑ̀,tu3po3nda3baf1,.mp3
tūpōndāmɑ̀,tu3po3nda3maf1,.mp3
túpù',tu2pu1_g,.mp3
tūsè',tu3se1_g,.mp3
tʉ̄sə̀',tuu3seu1_g,.mp3
tʉ̀tɑ̀',tuu1taf1_g,.mp3
tʉ̄tē',tuu3te3_g,.mp3
tʉ̄tə̄',tuu3teu3_g,.mp3
tʉ̀tə́bnù,tuu1teu2bnu1,.mp3
tʉ̀tómnù,tuu1to2mnu1,.mp3
tʉ̀tʉ̀,tuu1tuu1,.mp3
tʉ̄tʉ̄',tuu3tuu3_g,.mp3
tʉ̀tʉ̄ɑ̄',tuu1tuuaf3_g,.mp3
tʉ̄ʉ̄,tuu33,.mp3
túvɑ̄h,tu2vaf3h,.mp3
twà,twa1,.mp3
ūūū,u33u3,.mp3
và',va1_g,.mp3
vā',va3_g,.mp3
vâ'sì,va5_gsi1,.mp3
vā'sì,va3_gsi1,.mp3
vā'sī,va3_gsi3,.mp3
vàà,vaa1,.mp3
vāā,vaa3,.mp3
váá-vāā,vaa2vaa3,.mp3
vààvàà,vaa1vaa1,.mp3
vābɑ̄,va3baf3,.mp3
vɑ̀h,vaf1h,.mp3
vɑ̄h,vaf3h,.mp3
vɑ́hkə̀mbʉ̀ɑ̀',vaf2hnkaf1mbuuaf1_g,.mp3
vɑ́hmbɑ̀ɑ̀,vaf2hmbaff1,.mp3
vɑ́hnā,vaf2hna3,.mp3
vɑ́hnēhē,vaf2hne3he3,.mp3
vɑ̄hnèhē,vaf3hne1he3,.mp3
vɑ̄hnēhē,vaf3hne3he3,.mp3
vɑ̀hnì,vaf1hni1,.mp3
vɑ̀hsìmìè,vaf1hsi1mie1,.mp3
vɑ̀htěh,vaf1hte7h,.mp3
vàk,va1k,.mp3
vâk,va5k,.mp3
vāk,va3k,.mp3
vàksì,va1ksi1,.mp3
vàkvàk,va1kva1k,.mp3
vàm,va1m,.mp3
vām,va3m,.mp3
vǎmntō,va7mnto3,.mp3
vāmsī,va3msi3,.mp3
vàp,va1p,.mp3
vāp,va3p,.mp3
vǎpntō,va7pnto3,.mp3
vàpsì,va1psi1,.mp3
vāpsī,va3psi3,.mp3
váptèn,va2pte1n,.mp3
vāptèn,va3pte1n,.mp3
vápwèn,va2pwe1n,.mp3
vāt,va3t,.mp3
vàvàà,va1vaa1,.mp3
və̀h,veu1h,.mp3
və̄h,veu3h,.mp3
və́hmbɑ̀ɑ̀,veu2hmbaff1,.mp3
və́hnā,veu2hna3,.mp3
və́hnēhē,veu2hne3he3,.mp3
və̄hnèhē,veu3hne1he3,.mp3
və̄hnēhē,veu3hne3he3,.mp3
və̀hnì,veu1ni1,.mp3
və̀hsìmìè,veu1hsi1mie1,.mp3
və̀htěh,veu1hte7h,.mp3
vèn,ve1n,.mp3
vēn,ve3n,.mp3
vènɑ̀,ve1naf1,.mp3
vénsɑ̀',ve2nsaf1_g,.mp3
vènsì,ve1nsi1,.mp3
vén-wèn,ve2n_we1n,.mp3
vhū,vhu3,.mp3
vhʉ̀,vhuu1,.mp3
vhʉ̄,vhuu3,.mp3
vhʉ́lòh,vhuu2lo1h,.mp3
vhʉ́mbàk,vhuu2mba1k,.mp3
vhúmōh,vhu2mo3h,.mp3
vhʉ́ndòh,vhuu2ndo1h,.mp3
vhʉ̀sɑ̄'ngwè',vhuu1saf3_gngwe1_g,.mp3
vhʉ̀sì,vhuu1si1,.mp3
vì',vi1_g,.mp3
vī',vi3_g,.mp3
vǐ'ndʉ̄ɑ̄,vi7_gnduuaf3,.mp3
vìàpsì,via1psi1,.mp3
vìàt,via1t,.mp3
vīāt,via3t,.mp3
vìàtlɑ̀,via1laf1,.mp3
vìātnshù,vi1a3tnshu1,.mp3
víátnzhwìè,via2tnzhwie1,.mp3
vīātsī,via3tsi3,.mp3
vīī,vii3,.mp3
vìòpsì,vio1psi1,.mp3
vǒb,vo7b,.mp3
vōbɑ̄,vo3baf3,.mp3
vôm,vo5m,.mp3
vōp,vo3p,.mp3
vòpsì,vo1psi1,.mp3
vʉ̀,vuu1,.mp3
vʉ̌,vuu7,.mp3
vʉ̄,vuu3,.mp3
vʉ̀',vuu1_g,.mp3
vʉ̄',vuu3_g,.mp3
vʉ́'nə̀ə̀,vuu2_gneu11,.mp3
vʉ̄'ʉ̄,vuu3_guu3,.mp3
vʉ́cɑ̄',vuu2caf3_g,.mp3
vʉ̀hsì,vuu1si1,.mp3
vʉ́lòh,vuu2lo1h,.mp3
vʉ́mōh,vuu2mo3h,.mp3
vʉ́ndòh,vuu2ndo1h,.mp3
vʉ̄ʉ̄,vuu33,.mp3
vʉ̀vâk,vuu1va5k,.mp3
vʉ̀vʉ́,vuu1vuu2,.mp3
vʉ̄vʉ́,vuu3vuu2,.mp3
vʉ̄vʉ̄',vuu3vuu3_g,.mp3
wǎ,wa7,.mp3
wā,wa3,.mp3
wɑ̄,waf3,.mp3
wɑ̄ yàà,waf3_yaa1,.mp3
wà',wa1_g,.mp3
wǎ',wa7_g,.mp3
wā',wa3_g,.mp3
wɑ̀',waf1_g,.mp3
wɑ̄',waf3_g,.mp3
wɑ̄'hù,waf3_ghu1,.mp3
wǎ'lā',wa7_gla3_g,.mp3
wā'lā',wa3_gla3_g,.mp3
wɑ́'nkòò,waf2_gnkoo1,.mp3
wɑ̄'nkòò,waf3_gnkoo1,.mp3
wɑ́'nsì,waf2_gnsi1,.mp3
wɑ̄'nsì,waf3_gnsi1,.mp3
wǎ'ntēē,wa7_gntee3,.mp3
wɑ́'nʉ̀ɑ̀,waf2_gnuuaf1,.mp3
wɑ̄'sī,waf3_gsi3,.mp3
wɑ́'wū,waf2_gwu3,.mp3
wàà,waa1,.mp3
wààngɑ́ɑ́,waa1ngaff2,.mp3
wāb,wa3b,.mp3
wābɑ̄,wa3baf3,.mp3
wɑ̀bɑ̀,waf1baf1,.mp3
wāh,wa3h,.mp3
wāhà,wa3ha1,.mp3
wāhā,wa3ha3,.mp3
wáhnù,wa2hnu1,.mp3
wāhnù,wa3hnu1,.mp3
wáhwèn,wa2hwe1n,.mp3
wáhwū,wa2hwu1,.mp3
wāk,wa3k,.mp3
wān,wa3n,.mp3
wāp,wa3p,.mp3
wāpsī,wa3psi3,.mp3
wǎwǎ,wa7wa7,.mp3
wē',we3_g,.mp3
wě'wě',we7_gwe7_g,.mp3
wēē,wee3,.mp3
wéépʉ̀,wee2puu1,.mp3
wééwèn,wee2we1n,.mp3
wèn,we1n,.mp3
wēn,we3n,.mp3
wèndâb,we1nda5b,.mp3
wèndābɑ̀,we2nda3baf1,.mp3
wèndàkndàk,we1nda1knda1k,.mp3
wèndǎkndàk,we1nda7knda1k,.mp3
wèndâm,we1nda5m,.mp3
wèndāmɑ̀,we1nda3maf1,.mp3
wèndéndēē,we1nde2ndee3,.mp3
wèndíndēē,we1ndi2ndee3,.mp3
wěnmbèè,we7nmbee1,.mp3
wènmbə̀pə̄',we1nmbeu1peu3_g,.mp3
wènmò',we1nmo1_g,.mp3
wènòk,we1no1k,.mp3
wènpə̀pē',we1npeu1pe3_g,.mp3
wènshʉ̀'sɑ̄'ngwè',we1nshuu1_gsaf3_gngwe1_g,.mp3
Wènshwīnāì,we1nshwi3na3i1,.mp3
wènsìpè',we1nsi1pe1_g,.mp3
wènsìpə̀',we1nsi1peu1_g,.mp3
Wěnsìpūānkhù,we7nsi1pua3nkhu1,.mp3
wèntá'yǐ,we1nta2_gyi7,.mp3
Wénέsdê,we2nai2sde5,.mp3
wěsīē,we7nsie3,.mp3
wɛ̀ɛ̀,wai11,.mp3
wīlīlī,wi3li3li3,.mp3
wò,wo1,.mp3
wò lɑ́,wo1_laf2,.mp3
wōk,wo3k,.mp3
Wókfā',wo2kfa3_g,.mp3
Wókngwê,wo2kngwe5,.mp3
wǒknkhù,wo7knkhu1,.mp3
wōksī,wo3ksi3,.mp3
wókwók,wo2kwo2k,.mp3
wú,wu2,.mp3
wù,wu1,.mp3
wû,wu5,.mp3
wū,wu3,.mp3
wū',wu3_g,.mp3
wùɑ̀,wuaf1,.mp3
wūɑ̄,wuaf3,.mp3
wùɑ̌fʉ̀ɑ̀,wu1af3fuuaf1,.mp3
wūɑ̄kɔ̀,wuaf3ko_star_1,.mp3
wūɑ̄sī,wuaf3si3,.mp3
wúcà'sì,wu2ca1_gsi1,.mp3
wūfǐ,wu3fi7,.mp3
wūfī,wu3fi3,.mp3
wúhòò,wu2hoo1,.mp3
wūhòò,wu3hoo1,.mp3
wúkà',wu2ka1_g,.mp3
wúkə̀',wu2keu1_g,.mp3
wūkə̀',wu3keu1_g,.mp3
wúkwè',wu2kwe1_g,.mp3
wūkwè',wu3kwe1_g,.mp3
wúlīā',wu2lia3_g,.mp3
wūlǒm,wu3lo7m,.mp3
wūlōm,wu3lo3m,.mp3
wūlūlū,wu3lu3lu3,.mp3
wúmfɑ̀',wu2mfaf1_g,.mp3
wúmō',wu2mo3_g,.mp3
wúmō'ō,wu2mo3_go3,.mp3
wúncò,wu2nco_star_1,.mp3
wūnèhē,wu3ne1ne3,.mp3
wūnēhē,wu3ne3he3,.mp3
wūnkʉ̀kə̀',wu3nkuu1keu1_g,.mp3
wūnkùkwè',wu3nku1kwe1_g,.mp3
wúntēē,wu2ntee3,.mp3
wúnzhì,wu2nzhi1,.mp3
wūsìkɑ̀',wu3si1kaf1_g,.mp3
wūsìkə̀'nkə́',wu3si1keu1_gnkeu2_g,.mp3
wūsìkwè'nkwé',wu3si1kwe1_gnkwe2_g,.mp3
wūsìpè',wu3si1pe1_g,.mp3
wūsìpə̀',wu3si1peu1_g,.mp3
wúsʉ̀ɑ̀,wu2suuaf1,.mp3
wútə̄b,wu2teu3b,.mp3
wútōm,wu2to3m,.mp3
wútʉ̀ɑ̀',wu2tuuaf1_g,.mp3
wúvʉ̀,wu2vuu1,.mp3
wùwùɑ̀,wu1wuaf1,.mp3
wūwūāp,wu3wua3p,.mp3
wúzɑ̄,wu2zaf3,.mp3
wúzɑ́nə̀ə̀,wu2zaf2neu11,.mp3
wúzhwìè,wu2zhwie1,.mp3
yà,ya1,.mp3
yǎ,ya7,.mp3
yā,ya3,.mp3
yá',ya2_g,.mp3
yà',ya1_g,.mp3
yā',ya3_g,.mp3
yɑ̀',yaf1_g,.mp3
yɑ̄',yaf3_g,.mp3
yā'hwīē,ya3_ghwie3,.mp3
yā'khʉ̀ɑ̀,ya_gkhuuaf1,.mp3
yɑ̄'mbō,yaf3_gmbo3,.mp3
yá'mbʉ̄ɑ̄,ya2_gmbuuaf3,.mp3
yá'nɑ̄h,ya2_gnaf3h,.mp3
yá'ndàk,ya2_gnda1k,.mp3
yá'ndāk,ya2_gnda3k,.mp3
yá'ndè',ya2_gnde1_g,.mp3
yá'ndē',ya2_gnde3_g,.mp3
yá'ndə̀',ya2_gndeu1_g,.mp3
yá'nə̄h,ya2_gneu3h,.mp3
yɑ́'nshì,yaf2_gnshi1,.mp3
yá'ntē',ya2_gnte3_g,.mp3
yá'ntə̄',ya2_gnteu3_g,.mp3
yá'nthʉ̄,ya2_gnthuu3,.mp3
yā'nthʉ̄,ya3_gnthuu3,.mp3
yá'ntʉ̄ʉ̄,ya2_gntuu33,.mp3
yá'sàp,ya2_gsa1p,.mp3
yā'sàp,ya3_gsa1p,.mp3
yà'sì,ya1_gsi1,.mp3
yɑ̀'sì,yaf1_gsi1,.mp3
yɑ̄'sī,yaf3_gsi3,.mp3
yáá,yaa2,.mp3
yàā,ya1a3,.mp3
yāā,yaa3,.mp3
yɑ̀ɑ̀,yaf11,.mp3
yɑ̄ɑ̄,yaf33,.mp3
yɑ́ɑ́ndhʉ̀,yaf22ndhuu1,.mp3
yɑ̄ɑ̄ndhʉ̀,yaf33ndhuu1,.mp3
yɑ̄ɑ̄sīē,yaf33sie3,.mp3
yàb,ya1b,.mp3
yāb,ya3b,.mp3
yàh,ya1h,.mp3
yɑ̀h,yaf1h,.mp3
yàhfūā,ya1hfua3,.mp3
yǎhfūā,ya7hfua3,.mp3
yàhlēē,ya1hlee3,.mp3
yàhlēh,ya1hle3h,.mp3
yāhlēh,ya3hle3h,.mp3
yáhmbʉ̄ɑ̄,ya2hmbuuaf3,.mp3
yǎhnshù,ya7hnshu1,.mp3
yàhsì,ya1hsi1,.mp3
yāk,ya3k,.mp3
yāksī,ya3ksi3,.mp3
yákyāk,ya2kya3k,.mp3
yālɑ̄,ya3laf3,.mp3
yálɑ́nshù,ya2laf2nshu1,.mp3
yālɑ́nshù,ya3laf2nshu1,.mp3
yàm,ya1m,.mp3
yām,ya3m,.mp3
yàt,ya1t,.mp3
yǎt,ya7t,.mp3
yāt,ya3t,.mp3
yātlɑ̄,ya3tlaf3,.mp3
yátngāp,ya2tnga3p,.mp3
yátnshù,ya2tnshu1,.mp3
yǎtzɑ̄h,ya7tzaf3h,.mp3
yàyàkām,ya1ya1ka3m,.mp3
yɔ̀,yo_star_1,.mp3
yɔ̀h,yo_star_1h,.mp3
yɔ̌nshì,yo_star_7nshi,.mp3
yɔ̌nshǐngə̀',yo_star_7nshi7ngeu1_g,.mp3
yɔ̌nshǐngwè',yo_star_7nshi7ngwe1_g,.mp3
yɔ̀yɔ̀,yo_star_1yo_star_1,.mp3
yè,ye1,.mp3
yə̀',yeu1_g,.mp3
yə̀b,yeu1b,.mp3
yə̄b,yeu3b,.mp3
yə̀bɑ̀,yeu1baf1,.mp3
yə̄bsī,yeu3bsi3,.mp3
yèè,yee1,.mp3
yěè,ye7e1,.mp3
yēē,yee3,.mp3
yə̀ə̀,yeu11,.mp3
yə̄ə̄,yeu33,.mp3
yə̄ə̄fʉ̀',yeu33fuu1_g,.mp3
yééngʉ̄ɑ̄',yee2nguuaf3_g,.mp3
yééntēē,yee2ntee3,.mp3
yēēsì,yee3si1,.mp3
yēēsī,yee3si3,.mp3
yə̄ə̄zɑ̄,yeu33zaf3,.mp3
yèh,ye1h,.mp3
yēh,ye3h,.mp3
yə̀h,yeu1h,.mp3
yěhngʉ̄ɑ̄',ye7hnguuaf3_g,.mp3
yèhnì,ye1hni1,.mp3
yēhsī,ye3hsi3,.mp3
yèhsìpè',ye1hsi1pe1_g,.mp3
yèhsìpə̀',ye1hsi1peu1_g,.mp3
Yéhsò,ye2hso1,.mp3
Yéhsù,ye2hsu1,.mp3
yéhwèn,ye2hwe1n,.mp3
yěhwèn,ye7hwe1n,.mp3
yèlɑ̀,ye1laf1,.mp3
yèn,ye1n,.mp3
yènɑ̀,ye1naf1,.mp3
yɛ̄ɛ̄,yai33,.mp3
yì,yi1,.mp3
yǐ,yi7,.mp3
yī,yi3,.mp3
yìì,yii1,.mp3
yīī,yii3,.mp3
yííngʉ̄ɑ̄',yii2nguuaf3_g,.mp3
yīīsì,yii3si1,.mp3
yīīsī,yii3si3,.mp3
yīītɑ̄mbēn,yii3taf3mbe3n,.mp3
yǐlɑ̄',yi7laf3_g,.mp3
yìmó',yi1mo2_g,.mp3
yìmò',yi1mo1_g,.mp3
yò,yo1,.mp3
yǒ,yo7,.mp3
yō,yo3,.mp3
yō',yo3_g,.mp3
yō'sì,yo3_gsi1,.mp3
yō'sī,yo3_gsi3,.mp3
yòh,yo1h,.mp3
yōh,yo3h,.mp3
yǒhnā,yo7hna3,.mp3
yóhnàb,yo2hna1b,.mp3
yóhnàm,yo2hna1m,.mp3
yǒhnɛ̄,yo7hnai3,.mp3
yǒhnshì,yo7hnshi1,.mp3
yǒhnshǐngə̀',yo7hnshi7ngeu1_g,.mp3
yǒhnshǐngwè',yo7hnshi7ngwe1_g,.mp3
yòk,yo1k,.mp3
yōk,yo3k,.mp3
yóknā,yo2kna3,.mp3
yǒknā,yo7kna3,.mp3
yōknā,yo3kna3,.mp3
yǒkndʉ̄',yo7knduu3_g,.mp3
yóknɛ̄,yo2knai3,.mp3
yòkngwáá,yo1kngwaa2,.mp3
yòksì,yo1ksi1,.mp3
yǒkvɑ̄h,yo7kvaf3h,.mp3
yǒkvə̄h,yo7kveu3h,.mp3
yǒkvʉ̄ʉ̄,yo7kvuu33,.mp3
yòkyòk,yo1kyo1k,.mp3
yòm,yo1m,.mp3
yōm,yo3m,.mp3
yòmɑ̀,yo1maf1,.mp3
yòmsì,yo1msi1,.mp3
yōmsī,yo3msi3,.mp3
yǒnshì,yo7nshi1,.mp3
yǒnshǐngə̀',yo7nshi7ngeu1_g,.mp3
yǒnshǐngwè',yo7nshi7ngwe1_g,.mp3
yòò,yoo1,.mp3
yòòsì,yoo1si1,.mp3
yù',yu1_g,.mp3
yǔ',yu7_g,.mp3
yū',yu3_g,.mp3
yú'càb,yu2_gca1b,.mp3
yú'càm,yu2_gca1m,.mp3
yú'mbè',yu2_gmbe1_g,.mp3
yú'mbə̀',yu2_gmbeu1_g,.mp3
yū'mbè',yu3_gmbe1_g,.mp3
yū'mbə̀',yu3_gmbeu1_g,.mp3
yū'mbə̀pə̄',yu3_gmbeu1peu3_g,.mp3
yū'mbī',yu3_gmbi3_g,.mp3
yú'mbʉ̄ɑ̄,yu2_gmbuuaf3,.mp3
yū'mbʉ̄ɑ̄,yu3_gmbuuaf3,.mp3
yū'mfèn,yu3_gmfe1n,.mp3
yù'nì,yu1_gni1,.mp3
yū'nì,yu3_gni1,.mp3
yú'nshù,yu2_gnshu1,.mp3
yū'nsōk,yu3_gnso3k,.mp3
yū'ntíé,yu3_gntie2,.mp3
yū'pə̀pē',yu3_gpeu1pe3_g,.mp3
yū'sì,yu3_gsi1,.mp3
yū'sī,yu3_gsi3,.mp3
yú'sìpè',yu2_gsi1pe1_g,.mp3
yú'sìpə̀',yu2_gsi1peu1_g,.mp3
yū'sìpè',yu3_gsi1pe1_g,.mp3
yū'sìpə̀',yu3_gsi1peu1_g,.mp3
yū'yāt,yu3_gya3t,.mp3
yū'yātlɑ̄,yu3_gya3tlaf3,.mp3
yùà,yua1,.mp3
yʉ̄ɑ̄,yuuaf3,.mp3
yùàsì,yua1si1,.mp3
yʉ̄ʉ̄,yuu33,.mp3
yʉ̄ʉ̄mɑ̀,yuu33maf1,.mp3
yʉ̄yōk,yuu3yo3k,.mp3
yʉ̄yōksī,yuu3yo3ksi3,.mp3
ywà,ywaa1,.mp3
ywààsì,ywaa1si1,.mp3
ywāt,ywia3t,.mp3
ywátpʉ̀,ywia2tpuu1,.mp3
ywátwèn,ywia2twe1n,.mp3
ywè,ywe1,.mp3
ywè',ywe1_g,.mp3
ywēh,ywe3h,.mp3
ywên,ywe5n,.mp3
ywēn,ywe3n,.mp3
ywēnɑ̀,ywe3naf1,.mp3
ywén-wū,ywe2n_wu3,.mp3
ywɛ̀ɛ̀,ywai11,.mp3
ywɛ̀ɛ̀sì,ywai11si1,.mp3
ywīāt,ywia3t,.mp3
ywíátwèn,ywia2twe1n,.mp3
yέέ,yai22,.mp3
zǎ,za7,.mp3
zā,za3,.mp3
zɑ̄,zaf3,.mp3
zǎ',za7_g,.mp3
zā',za3_g,.mp3
zɑ̀',zaf1_g,.mp3
zɑ́'mbàk,zaf2_gmba1k,.mp3
zɑ̀'sì,zaf1_gsi1,.mp3
zǎ'zǎ',za7_gza7_g,.mp3
zɑ̄ɑ̄,zaf33,.mp3
zàb,za1b,.mp3
zāb,za3b,.mp3
zàbɑ̀,za1baf1,.mp3
zābsī,za3bsi3,.mp3
zɑ̄cēn,zaf3ce3n,.mp3
zɑ̄cīn,zaf3ci3n,.mp3
zàh,za1h,.mp3
zɑ̀h,zaf1h,.mp3
zɑ̄h,zaf3h,.mp3
zɑ́hfāk,zaf2hfa3k,.mp3
zɑ́hkhù,zaf2hkhu1,.mp3
zɑ́hlōh,zaf2hlo3h,.mp3
zɑ́hnàm,zaf2hna1m,.mp3
zɑ́hngō',zaf2hngo3_g,.mp3
zɑ́hnkhʉ̄ɑ̄,zaf2hnkhuuaf3,.mp3
zɑ́hnshì,zaf2hnshi1,.mp3
zɑ̄hnshʉ̀',zaf3hnshuu1_g,.mp3
zɑ́hnzɑ̄,zaf2hnzaf3,.mp3
zɑ́hŋwɑ̀'nì,zaf2hn_star_waf1_gni1,.mp3
zɑ́hŋwɑ̀'nǐvàm,zaf2hn_star_waf1_gni7va1m,.mp3
zɑ́hpèè,zaf2hpee1,.mp3
zàhsì,za1hsi1,.mp3
zɑ̀hsì,zaf1hsi1,.mp3
zɑ́hwèn,zaf2we1n,.mp3
zɑ́hwū,zaf2hwu3,.mp3
zàk,za1k,.mp3
zāk,za3k,.mp3
zákmbōmfènmbʉ́ɑ́,za2kmbo3fe1nmbuuaf2,.mp3
zàkndê'ndʉ̄ɑ̄,za1knde5_gnduuaf3,.mp3
zàkndə̂'ndʉ̄ɑ̄,za1kndeu5_gnduuaf3,.mp3
zǎknjàb,za7knja1b,.mp3
zǎknjàm,za7knja1m,.mp3
zɑ̄kò,zaf2ko1,.mp3
zāksī,za3ksi3,.mp3
zàm,za1m,.mp3
zām,za3m,.mp3
zàmɑ̀,za1maf1,.mp3
zɑ́mbʉ̄',zaf2mbuu3_g,.mp3
zāmsī,za3msi3,.mp3
zɑ́ncà',zaf2ca1_g,.mp3
zɑ̄ncà',zaf3nca1_g,.mp3
zɑ́ndʉ̄ɑ̄,zaf2nduuaf3,.mp3
zɑ̄ndʉ̄ɑ̄,zaf3nduuaf3,.mp3
zɑ́ngū',zaf2ngu3_g,.mp3
zàŋ,za1n_star,.mp3
zāŋ,za3n_star,.mp3
zàŋzàŋ,za1n_star_za1n_star,.mp3
zàp,za1p,.mp3
zāp,za3p,.mp3
zɑ́pìì,zaf2pii1,.mp3
zɑ̄pìì,zaf3pii1,.mp3
zàpntə̄ə̄,za1pnteu33,.mp3
zàpsì,za1psi1,.mp3
zāpsī,za3psi3,.mp3
zǎptèn,za7pte1n,.mp3
zɑ̄shʉ̀ɑ̂,zaf3shuu1af5,.mp3
zɑ̄sī,zaf3si3,.mp3
zàt,za1t,.mp3
zǎtnā,za7tna3,.mp3
zǎtnshù,za7tnshu1,.mp3
zàtsì,za1tsi1,.mp3
zǎtwū,za7twu3,.mp3
zɑ̀zòh,zaf1zo1h,.mp3
zě',ze7_g,.mp3
zé'è,ze2_ge1,.mp3
zè'è,ze1_ge1,.mp3
zě'è,ze7_ge1,.mp3
zēē,zee3,.mp3
zə̄h,zeu3h,.mp3
zə́hfāk,zeu2hfa3k,.mp3
zə́hkhù,zeu2hkhu1,.mp3
zə́hlōh,zeu2hlo3h,.mp3
zə́hnàb,zeu2hna1b,.mp3
zə́hngō',zeu2hngo3_g,.mp3
zə́hnkhʉ̄ɑ̄,zeu2hnkhuuaf3,.mp3
zə́hnshì,zeu2hnshi1,.mp3
zə̄hnshʉ̀',zeu3hnshuu1_g,.mp3
zə́hnzɑ̄,zeu2hnzaf3,.mp3
zə́hŋwɑ̀'nì,zeu2hn_star_waf1_gni1,.mp3
zə́hŋwɑ̀'nǐvàp,zeu2h_n_star_waf1_gni7_va1p,.mp3
zə́hpèè,zeu2hpee1,.mp3
zə̀hsì,zeu1hsi1,.mp3
zə́hwèn,zeu2hwe1n,.mp3
zə́hwū,zeu2hwu3,.mp3
zēn,ze3n,.mp3
zéndāk,ze2nda3k,.mp3
zénshì,ze2nshi1,.mp3
zēnshì,ze3nshi1,.mp3
zēnsī,ze3nsi3,.mp3
zéntə̄b,ze2nteu3b,.mp3
zéntōm,ze2nto3m,.mp3
zhì,zhi1,.mp3
zhī,zhi3,.mp3
zhì',zhi1_g,.mp3
zhǐ'ndʉ̄ɑ̄,zhi7_gnduuaf3,.mp3
zhî'sì,zhi5_gsi3,.mp3
zhī'sì,zhi3_gsi1,.mp3
zhī'sī,zhi3_gsi3,.mp3
zhìè,zhie1,.mp3
zhīē,zhie3,.mp3
zhīē',zhie3_g,.mp3
zhīē'sī,zhie3_gsi3,.mp3
zhíé'tō',zhie2_gto3_g,.mp3
zhìì,zhii1,.mp3
zhììsì,zhii1si1,.mp3
zhímbʉ̄ɑ̄,zhi2mbuuaf3,.mp3
zhínā,zhi2na3,.mp3
zhīnā,zhi3na3,.mp3
zhīndíndēē,zhi3ndi2ndee3,.mp3
zhìndʉ̄ɑ̄,zhi1nduuaf3,.mp3
zhínɛ̄,zhi2nai3,.mp3
zhīnɛ̄,zhi3nai3,.mp3
zhínkhù,zhi2nkhu1,.mp3
zhīnkhù,zhi3nkhu1,.mp3
zhínù,zhi2nu1,.mp3
zhīnù,zhi3nu1,.mp3
zhínǔkà',zhi2nu7ka1_g,.mp3
zhínùsɑ̄'ngwè',zhi2nu1saf3_gngwe1_g,.mp3
zhínǔsāhndó',zhi2nu7sa3hndo2_g,.mp3
zhínǔsáhwū,zhi2nu7sa2hwu3,.mp3
zhínǔsīēngə̀',zhi2nu7si3ngeu1_g,.mp3
zhínǔsīēngwè',zhi2nu7sie3ngwe1_g,.mp3
zhínǔvɑ̀h,zhi2nu7vaf1h,.mp3
zhínǔvʉ̀fī,zhi2nu7vuu1fi3,.mp3
zhínǔwúzɑ̄,zhi2nu7wu2zaf3,.mp3
zhínǔzʉ́'nʉ̀ɑ̀,zhi2nu7zuu2_gnuuaf1,.mp3
zhípʉ̀,zhi2puu1,.mp3
zhīsì,zhi3si1,.mp3
zhīsī,zhi3si3,.mp3
zhíwèn,zhi2we1n,.mp3
zhízɑ̄h,zhi2zaf3h,.mp3
zhízə̄h,zhi2zeu3h,.mp3
zhù,zhu1,.mp3
zhʉ̀',zhuu1_g,.mp3
zhʉ̌'ngʉ̀',zhuu7_gnguu1_g,.mp3
zhʉ̌'ntèn,zhuu7_gnte1n,.mp3
zhʉ̀ɑ̀,zhuuaf1,.mp3
